Date,Close
2023-03-01,195.99278082063802
2023-03-02,167.31729971829807
2023-03-03,167.34766009481137
2023-03-06,186.87506240548743
2023-03-07,172.61089704449034
2023-03-08,161.2302411469991
2023-03-09,172.62197580663468
2023-03-10,157.04285101899
2023-03-13,158.81934932531118
2023-03-14,174.918388636974
2023-03-15,170.9462724752274
2023-03-16,195.742295053405
2023-03-17,168.11969495583165
2023-03-20,179.02941751390216
2023-03-21,181.6132143959765
2023-03-22,150.65472282941667
2023-03-23,183.17686860083552
2023-03-24,158.90179834348757
2023-03-27,198.05351587347275
2023-03-28,157.43313638765565
2023-03-29,170.7312061863512
2023-03-30,154.2674834039322
2023-03-31,199.84371259229738
2023-04-03,175.10975051656214
2023-04-04,179.76925086600218
2023-04-05,153.35382386942138
2023-04-06,187.4980235199589
2023-04-07,160.4952796547793
2023-04-10,194.90271447203568
2023-04-11,160.25698202410035
2023-04-12,159.53438603318332
2023-04-13,151.82748339240473
2023-04-14,173.60334725549995
2023-04-17,178.24205666313082
2023-04-18,153.2854319714176
2023-04-19,188.7763808347505
2023-04-20,172.66444173740138
2023-04-21,176.219513466379
2023-04-24,172.0381373469114
2023-04-25,170.0381530437663
2023-04-26,177.9820165654109
2023-04-27,157.76201229653563
2023-04-28,159.09640652476355
2023-05-01,193.08928105067588
2023-05-02,197.30577310668164
2023-05-03,168.66546581398765
2023-05-04,163.5372336571777
2023-05-05,182.19997716195078
2023-05-08,170.4367085549048
2023-05-09,151.26931778301724
2023-05-10,157.8076298683095
2023-05-11,185.79861144236986
2023-05-12,182.94619709550756
2023-05-15,151.35479962517417
2023-05-16,161.09860809664747
2023-05-17,161.55373982940358
2023-05-18,183.59463717993643
2023-05-19,150.9855268877182
2023-05-22,155.2054290992287
2023-05-23,189.99580426865947
2023-05-24,158.92723310271668
2023-05-25,182.63730539259373
2023-05-26,161.90913905233631
2023-05-29,154.97206963796725
2023-05-30,162.1586095499727
2023-05-31,186.11334659278296
2023-06-01,192.78482340531428
2023-06-02,191.51099322834958
2023-06-05,169.85917648092274
2023-06-06,183.4042568285323
2023-06-07,160.24921477079104
2023-06-08,164.65738651305065
2023-06-09,194.816790926056
2023-06-12,150.6500961755368
2023-06-13,154.2754265427234
2023-06-14,160.39431275730138
2023-06-15,151.32661019369098
2023-06-16,159.07177175448987
2023-06-19,179.1520780484846
2023-06-20,171.0712275296249
2023-06-21,194.63358555384875
2023-06-22,190.87217808692205
2023-06-23,167.0908675848938
2023-06-26,162.97117167156463
2023-06-27,168.98462040836336
2023-06-28,179.5147471257404
2023-06-29,163.40318204114382
2023-06-30,181.2074453924567
2023-07-03,170.47058260956203
2023-07-04,177.602359042599
2023-07-05,171.80632645676585
2023-07-06,164.72328797709588
2023-07-07,197.42266534810784
2023-07-10,188.18028970798804
2023-07-11,157.00565878832262
2023-07-12,193.42339879489563
2023-07-13,174.37155991247567
2023-07-14,194.72761134470457
2023-07-17,189.99276279736577
2023-07-18,171.26067522346167
2023-07-19,151.12346541600587
2023-07-20,163.4338679692473
2023-07-21,177.08171073304334
2023-07-24,181.67391099130737
2023-07-25,162.8943842716601
2023-07-26,156.9678037036412
2023-07-27,191.74651183996497
2023-07-28,199.22010903517761
2023-07-31,176.28450911513428
2023-08-01,158.58396429241517
